Address	Length	Type	String
quod:00F285DC	00000065	C	7001DB1AF276CDD57A2F73F3E8E8D35FDC6A137E810E97F6D2E3CFA6B69CB12E56210CA0F5F0B54361A9BB5DF68D687B710E
quod:00F28644	00000075	C	7001DB1AF276CDD57A2F73F3E8E8D35FDC6A137E810E97F6D2E3CFA6B69CB12E562138531EDFB6EC03D35014C4B460BEF5F9D197F5E7E519A4CD
quod:00F286BC	000000C5	C	7001F6819786B3A7557F9E4FAEE8C8858682E4BF73C73A1B3F1C2F381477B41922D35B0CD602818C6C9B61D59F0D1CF7AFD52975E0D6B02ABBA4A5618C630DFA376EAD4A8E3CE87FA14746FB396DD64AD0D8F3D367FB25C31743CBC6FBF08F035847
quod:00F2879C	00000065	C	7001ED596D4F3D28FEFB6C404C1AF5ACC1DD4C6BFFB8FCE23DAD63A3CCE2FE003078B78A26A3BEB6CAF08B6E8B410CA0DE1B
quod:00F28858	00000075	C	700159D7BC2B8D2EFCD8AB64E44A6FCC833C7F8657C4B5B0FB264C276CDC01613070B3EFDC6A4E498EC7B871FC40AE574322{%i}{%i}{%i}{%c}
quod:00F288D8	00000069	C	7001EC59E986DC72A153F32B8F2B4B9300FC{%s}52CB6FDB9AD8F67286C111C5C02A7E07EFB96689008D370C0C349B54C1892DDB
quod:00F28948	00000079	C	7001EC59E986DC72A153F32B8F2B4B9300FC{%s}12E42E96771C2C48FEFA142578EF9F8552020FED5A101D3B32786D036ACA0A9249B4540C072323DB
quod:00F289C4	00000006	C	?:\\%s
quod:00F289CC	00000035	C	7001EC59E986DC72A15378C7D08F468763D8FEE8BEA39781805B
quod:00F28A08	00000075	C	7001EC59E986DC72A1535D1CDE2284361F256E1AC05A40DAA6DE5693B82BB929ADF697627C7E66461E85B8651746CFD3B16E4C4F0BC7FC7A2AA7
quod:00F28A80	00000095	C	7001EC59E986DC72A153CCB779061ED15AB81477FB6FA341CE2C158BE9F3B91D7D0F8F35B020D753CE555693B82BB929ADF697627C7E66461E85B8651746CFD3B16E4C4F0BC7FC7A2AA7
quod:00F28B18	00000065	C	7001EC59E986DC72A1538ABC26B49C2468EB6875F5DE6B4F7F82179174FB3EF1A60DF9BFABFDE1A6735D50DA56C7C25B88F3
quod:00F28B80	000000D5	C	7001EC59E986DC72A153BC8401E1148A1E5447B19559925E3BB01989C9B6D366320C7077963DAEB0196E34210FD23F679BE1EFB96689008D370CB2A0B5FD1F728637E63504CA07FF8E0BE5249B3C276A2A7D7FA722313D340268DAE5A669E9377D87A7E952FFB4BADA96
quod:00F28C68	00000007	C	?:\\*.*
quod:00F28C70	00000089	C	7001EC59E986DC72A153AEE45C82AB2E4691256AECC0D1D43194{%c}869869514D84BBF4521FA2AB3EDD43A462D23F6B20377BACE9F79404FAD580C03CCE30F423A622BA
quod:00F28CFC	00000009	C	Fi:%$2o8
quod:00F28D18	00000009	C	X*{=t#iq
quod:00F28D64	0000000B	C	_nextafter
quod:00F28D70	00000006	C	_logb
quod:00F28D84	00000006	C	frexp
quod:00F28D94	00000007	C	_hypot
quod:00F28D9C	00000006	C	_cabs
quod:00F28DA4	00000006	C	ldexp
quod:00F28DBC	00000006	C	floor
quod:00F28DE0	00000006	C	atan2
quod:00F28E18	00000006	C	log10
quod:00F28E84	0000000D	C	AuthenticAMD
quod:00F29810	00000006	C	exp10
quod:00F29884	00000065	C	7001885EBADE4B61CDE46BF49E10A80C812801DD6ECC3DA3234404727B227341680732A4EDD3CD40F776E8E7D7DA7C05060D
quod:00F298EC	00000055	C	7001885EBADE4B61CDE46BF49E10A80C81284485CECB6CEB576399146C60F96F0BA0CED5F05AF854724E
quod:00F29944	00000055	C	7001885EBADE4B61CDE46BF49E10A80C8128AB65B22F77FA7F49EB2116D9DDB260B9A64F66310DE2BB6C
quod:00F2999C	00000065	C	7001885EBADE4B61CDE46BF49E10A80C8128FD0C74961B1A1D1A14C25D06537CEBCA457A7903A4A376C1E8E7D7DA7C05060D
quod:00F29A04	00000045	C	7001885EBADE4B61CDE46BF49E10A80C8128B4921F92633DE9C966F823F3D7E9C0A5
quod:00F29A4C	00000065	C	7001885EBADE4B61CDE46BF49E10A80C8128C88DAE234A2223CC304107CFCF42EE09071E3C0889C22069A64F66310DE2BB6C
quod:00F29AB4	00000055	C	7001885EBADE4B61CDE46BF49E10A80C81286C7AEB5AC9110E0CD96159332A3A21E4A64F66310DE2BB6C
quod:00F29B0C	00000055	C	7001885EBADE4B61CDE46BF49E10A80C81282C1EBCB687717A928448D0AB23B36EB10DB3DDFA54F0BDA4
quod:00F29B64	00000055	C	7001885EBADE4B61CDE46BF49E10A80C8128AD0C505F88AB27ACC3494F18F23C7DD1A64F66310DE2BB6C
quod:00F29BBC	00000055	C	7001885EBADE4B61CDE46BF49E10A80C8128FF2BFB847AE75101FF87AC3AE2739B77A64F66310DE2BB6C
quod:00F29C14	00000055	C	7001885EBADE4B61CDE46BF49E10A80C81280F20FABEBA52BA89FF14DF7E231537A47E9558EBC85B26C1
quod:00F29C6C	00000055	C	7001885EBADE4B61CDE46BF49E10A80C8128D51FEE34EDAD8BBF5FB0CCCB9CA81A6A1BDEBB8627F339B8
quod:00F29CC4	00000055	C	7001885EBADE4B61CDE46BF49E10A80C81281E3EC42F8FD11A3D60840F2E3D790AD90DB3DDFA54F0BDA4
quod:00F29D1C	00000045	C	7001885EBADE4B61CDE46BF49E10A80C8128B290228F0A2F6C234682E802D9AFEDD5
quod:00F29D64	00000055	C	7001885EBADE4B61CDE46BF49E10A80C8128F0ACFDBD271FC11A5E79589D74429F08E8E7D7DA7C05060D
quod:00F29DBC	00000065	C	7001885EBADE4B61CDE46BF49E10A80C81288170424FB2ED4154AC42B42B4F9B91AF141CA63837D6428DA64F66310DE2BB6C
quod:00F29E24	00000065	C	7001885EBADE4B61CDE46BF49E10A80C8128623468347A65314E2351A4993E8D49276BA1497BA941584062207AF82950402D
quod:00F29E8C	00000075	C	7001885EBADE4B61CDE46BF49E10A80C81287CCF64BF8EEDA564282C418FD8303F138DDAA66ABFAE87423E7E777F161032243F4DC87B667E683A
quod:00F29F04	00000085	C	7001885EBADE4B61CDE46BF49E10A80C8128BD935F2206AB3C5C139CAB44DF9367AD5707639E76B59665CC18910556C12CF444B55F997832BEF3E443A6E95F7F1D63
quod:00F29F8C	00000075	C	7001885EBADE4B61CDE46BF49E10A80C8128FB33D5F87E97C4E01AB0CA1F71404F8F20430DA113601B0E14116843675D90CEC333909D82743072
quod:00F2A01C	00000065	C	7001885EBADE4B61CDE46BF49E10A80C81287141B74013A2E62C030A8DCF4E2CB1A056C84BD147E18B6A490908DECD3140EC
quod:00F2A08C	00000089	C	7001885EBADE4B61CDE46BF49E10A80C8128BBB47682A04541841E60C1B3AC97FC5C{%d}604313C85552D958FE15EF00C100C10E8BDC34D7764964239F0464870D0A41D4
quod:00F2A118	00000085	C	7001885EBADE4B61CDE46BF49E10A80C812898B927CDD7C3CBC21AB0CA1F71404F8F20430DA113601B0E2CA7F4F7B3541780EDBEDCB956299D5DD3526C2E508CE3E9
quod:00F2A1AF	00000066	C	?7001885EBADE4B61CDE46BF49E10A80C81287141B74013A2E62C030A8DCF4E2CB1A05567EC9CCFCA70153BF0DFB474316559
quod:00F2A220	00000089	C	7001885EBADE4B61CDE46BF49E10A80C8128BBB47682A04541841E60C1B3AC97FC5C{%d}604313C85552D958B4F118D38F08C79FADF3CF2B4BCBF1642E5C3A65735B34A5
quod:00F2A2AC	00000085	C	7001885EBADE4B61CDE46BF49E10A80C812898B927CDD7C3CBC21AB0CA1F71404F8F20430DA113601B0E2CA7F4F7B3541780EDBEDCB956299D5D58CB7ED8E319EB10
quod:00F2A33C	00000119	C	7001885EBADE4B61CDE46BF49E10A80C8128D37275AD232705EAB871FC40AE574322{%s}BF9AB209D188268E{%i}D8894AEB5491E1129B2DA59A789089CE{%i}8F24CD25BAF24BC703C06ED3947354B9{%i}9A50136556B4673D03C06ED3947354B9{%f}03C06ED3947354B9{%f}03C06ED3947354B9{%f}03C06ED3947354B9{%f}03C06ED3947354B9{%f}
quod:00F2A458	00000075	C	7001885EBADE4B61CDE46BF49E10A80C8128C2078A542EF150F9696AA88B84723EF516418E6D8A1F7941AA2C30ABFEE3651B8C0155659CA6C118
quod:00F2A4D0	00000095	C	7001D877EE583B01956640C155660B5DC604729D3B0E2BEE95395372924190A9D6B115D68C48B2C436084963A6CD4DAC2A4B6FA38AD29173923C9385C7D2B014AE07BECE08144EC6F2B7
quod:00F2A568	00000085	C	7001D877EE583B01956640C155660B5DC604729D3B0E2BEE95392BD7BC967974FD065C8445CF721A8B0BC3FCB09E0279BCD22D70A0FD66A18F1DB9279419807DCEDE
quod:00F2A5F0	00000065	C	7001D877EE583B01956640C155660B5DC604729D3B0E2BEE95392BD7BC967974FD0695D740B9904CD396ED486826C3FCC491
quod:00F2A658	00000095	C	7001D877EE583B01956640C155660B5DC604729D3B0E2BEE95392BD7BC967974FD0695D740B9904CD3961AEA8ED3B25B15E608007A1DF1325ECA153B353CA9129CFBC39820969803B833
quod:00F2A6F0	000000B5	C	7001D877EE583B01956640C155660B5DC604729D3B0E2BEE9539EC5091603A79A163336E19692A27DB36F7B53E440DE5E05CD85F4D9D3EDE020C83EB053C3534BCBF41F47AD50BEFB84737D1C4AF0E0CCE404A2D85A6D80562CE
quod:00F2A7A8	000000A5	C	7001D877EE583B01956640C155660B5DC604729D3B0E2BEE9539411517114A7B90E69C6F8295D930D346{%f}DACA80D3AB0A3E41{%f}29C8E3E7D6206C84{%f}F100A903139F88DE76462BB7C6A3EA85{%f}
quod:00F2A850	000000AD	C	7001D877EE583B01956640C155660B5DC604729D3B0E2BEE95393DD1520036FC1FAB37348E5AB95DBE61D3305347BF32DD7E1F0BDCC249187A8BB443EF3B5A43180403C06ED3947354B9{%f}32FD007A342B03A6{%f}
quod:00F2A920	000001B1	C	700128D07CDEF1CD1DB5E142283BF98F41173B04C3D50D6FD5510F0DCD088121C1C6{%d}4D241174D5A28A9CB871FC40AE574322{%d}202BE64C91F2691E9406974E45EEDE94{%f}392A5A32F6F9E6760BDB7FFBB556691F1AC996B8E8882687599DED64573522B2{%d}D7B9A39B8F22D0C222F6B32D0CF016EF25EFC88B3F06EC3DA1D837D692A74D0F219772A6030CE7EA{%d}5F8CBEF0460F9631267C1A64FC18904FB7B65DEF3F83FA5F44C6E5D260110585{%d}5F8CBEF0460F9631267C1A64FC18904FDC1DD9AF99BFAFAAA7652EF6488B4F26{%d}
quod:00F2AAD4	00000079	C	700128D07CDEF1CD1DB5E142283BF98F41173B04C3D50D6FD5516EB275A3D958861DB2410A48E8EE8085482105CDCD4E60E163714F1F96C60E57{%f}
quod:00F2AB50	000000D5	C	700128D07CDEF1CD1DB5E142283BF98F41173B04C3D50D6FD551E133FC2B9610D00E0A974CDF564ECF57343A789FB661C677942FF869620D2A1D592F227A0F85082A8D0A75F8EEC106AB70285F4356FF2AF2C618DCDD58A70C60ACC892DFA63BD7848643D03481B9AD81
quod:00F2AC38	00000149	C	700128D07CDEF1CD1DB5E142283BF98F41173B04C3D50D6FD5514C5242644CE16A2A153EE1C90C0F82AACFC08FA6C57BEE99702A910FD6FE631BA0EA519DEF05CE31{%d}710169540E942E2981AF9AF671B9B6BD{%d}4C81828855D62BB38259191AA5E0B7B6{%f}F2C374702DAB2E6FCF2D3D83E0297568045471862852B8A0{%f}724D2D7D77E3A11F584562F69F119FDF7974E4C5D99C95A520C783D2AF5EF206{%s}
quod:00F2AD84	00000101	C	70015372924190A9D6B115D68C48B2C436080F9EA7E3F9043AFBE4BBF3830B94D8BA33FF49FDDE85EE0ED0DBC94660BDF2CC007747A9327AE01EF3397DDD406604296E41EA4A8CA35991{%d}11BC07957D1CD7A36E41EA4A8CA35991{%d}54FB21E90B322DD1167AED4FDB3141B6007747A9327AE01ED890B6F1FC00DFB6{%d}
quod:00F2AE88	000000F9	C	70015372924190A9D6B115D68C48B2C436080F9EA7E3F9043AFBE4BBF3830B94D8BA1E351BB6BACCC78EECAB2900C38055A4CCBE6CE90E5C9C3F7556F5BD0A6E3A08642CEAA3D990DCB6DDDE8628FA1C9AC02C81C8C41D53830D7CE2A98A343823FF23AEB5F4006FC7C8CCBE6CE90E5C9C3F8EB79260F5902988{%d}
quod:00F2AF84	00000059	C	70015372924190A9D6B115D68C48B2C43608735D7B6E3722F1B4A956F68E70633980FD3B1070A57BD534{%i}
quod:00F2AFE0	000000D5	C	70015372924190A9D6B115D68C48B2C43608735D7B6E3722F1B4A956F68E70633980139804054AD3CE5A431217EFB74D6BC40267AEC3D1C0B9E4AAFDB2F6EDFA29692B3940DDB1A864CC4BE3027223624A5C2D53B270E0D0DB3DDC7BD8DCD35B8996A2DCBDC5A86DA15A
quod:00F2B0B8	00000069	C	70015372924190A9D6B115D68C48B2C43608735D7B6E3722F1B4A956F68E70633980163088D624AB7CBF65472DE8F889533A{%i}
quod:00F2B124	00000055	C	70015372924190A9D6B115D68C48B2C436087B248D7623C8EA43EE8FE6C357E0B154F937271D52DBBECE
quod:00F2B17C	00000045	C	70015372924190A9D6B115D68C48B2C436084F7653DDA287C0470A1D7728D6822439
quod:00F2B1C4	00000065	C	70015372924190A9D6B115D68C48B2C436089438E09570370EEF0F2F4A9D9FA905A2BEE9B61C0127F9776D75149E0F94EC56
quod:00F2B22C	000000A1	C	70015372924190A9D6B115D68C48B2C43608462E38CF3673CA9CFECB1597D892031F3C7C93503ED7459C{%d}33F3B50C2551E6536FB9DF09FC849E99{%d}A1A15B65BE6A0FF6B871FC40AE574322{%d}
quod:00F2B2D0	00000055	C	70015372924190A9D6B115D68C48B2C436086EDEFBF8CABF65609279FFDEE8A857674B842ECD75C1DEE3
quod:00F2B330	00000081	C	70015372924190A9D6B115D68C48B2C43608B3C46F416A60B27515AA65652F3BEC8E{%d}09EF8C2DAF611D37AEAA8FFB5B8DD0EE{%f}AE3B06C1693EBA98{%f}
quod:00F2B3B4	000000A1	C	70015372924190A9D6B115D68C48B2C436086559C494DBA68A59AED6589E238B23AB9080AB2037F8496BEDB0D1DE6B7D33788EF84B79BBF56A9D{%d}C3F9409C88CE1368{%f}AE3B06C1693EBA98{%f}
quod:00F2B458	00000081	C	70015372924190A9D6B115D68C48B2C43608B3C46F416A60B27515AA65652F3BEC8E{%d}831D3FD947918A1A03C06ED3947354B9{%f}0D7BB2B72BB53640{%f}
quod:00F2B4DC	000000A1	C	70015372924190A9D6B115D68C48B2C436086559C494DBA68A59AED6589E238B23AB9080AB2037F8496B766E88A500D4AC0121B00E46A317DA62{%d}C3F9409C88CE1368{%f}0D7BB2B72BB53640{%f}
quod:00F2B580	00000069	C	70015372924190A9D6B115D68C48B2C4360863714F1F96C60E57{%d}BFABC5D881D26AFFA56E3686C872DD3DD3CF8523945A2595
quod:00F2B5EC	00000055	C	70015372924190A9D6B115D68C48B2C436088955173E22F431FB0E3C57BC2BECDFA9AABC3000605BF991
quod:00F2B644	00000099	C	70015372924190A9D6B115D68C48B2C43608B9CD007178D83B904379605D35D9FE7FD5DE9B4FB56D391A21D823F17F9BE15D4B1F0583CE26E2B2A52FA2C8A70DB707{%f}FCDB78B1D925808B
quod:00F2B6E0	00000085	C	70015372924190A9D6B115D68C48B2C43608B9CD007178D83B904379605D35D9FE7FD5DE9B4FB56D391ABB483E6449F478A1EDCF064113A1229E173EDA7D13940057
quod:00F2B768	00000079	C	70015372924190A9D6B115D68C48B2C4360896375AA233FE5041CF30E031592DD4E10272D15C69CDB43019EEAA41441E559B83DB791AA1EE9B01{%f}
quod:00F2B7E4	00000099	C	70015372924190A9D6B115D68C48B2C43608B9CD007178D83B904379605D35D9FE7FD5DE9B4FB56D391A6BA73CAAA76E0BDCB13EDF10D35F7A0A32411C3FCB009865{%f}FCDB78B1D925808B
quod:00F2B880	00000085	C	70015372924190A9D6B115D68C48B2C436084ED07C3550366245BE5CDCBFAA509E53F1CDDBDEA42A043A708314AE4D0B3D3CDC0398936A9C34FAB3BE8867598E67D7
quod:00F2B908	00000055	C	70015372924190A9D6B115D68C48B2C43608E561B3FA178720AE1527028F62E7DB8F5D337CFEABA0F2A1
quod:00F2B960	00000055	C	70015372924190A9D6B115D68C48B2C43608B258F8A0F15D4D7AEAB267CEBDE1E194307448B3C2118213
quod:00F2B9B8	00000075	C	70015372924190A9D6B115D68C48B2C43608E2446DF6BAD5A2DCACE09CD781D12A42E57E3230501A9B4ADEA28D716680D97B601593A7C6075940
quod:00F2BA30	000000D5	C	70015372924190A9D6B115D68C48B2C436089A35268BCB8B22DE6E894625B20A6FE461A88DF26DA3B19D92FF22EEFEC1E5638496D20E1EE19588A633AB37232942C407EB1800167A4CAD0C4B6017F5250112926B8B3C59F78ECE415882B56816A672F0F78C2FA580EFEF
quod:00F2BB08	00000085	C	7001D877EE583B01956640C155660B5DC604070EDCE3D90FA42476FD5061A9A12C7373270BF2532EFCE44FE6EC43153ED9A53A6EBDA45E863FF5A0FE903B6A9660E6
quod:00F2BB90	00000075	C	7001D877EE583B01956640C155660B5DC604998B1582AE04B4FA6F716567769602D74DA14A970CBA903290BD77DF7143D6059C7BCE41431273FA
quod:00F2BC2C	00000069	C	7001D877EE583B01956640C155660B5DC604BF32485D8F303EEE{%d}28733B05CA05ABA64ECCE7E583F76B6124320ED35278E3EE
quod:00F2BCF0	00000061	C	7001D877EE583B01956640C155660B5DC604BF32485D8F303EEE{%.3f}B3A617C52AB1C25E{%.3f}CE703ED4616B2A12
quod:00F2BD54	00000095	C	7001D877EE583B01956640C155660B5DC604CF7C9630BC789F12D2CC83E6A6B3BBA9{%d}6EAD6D9A6EB7FEA3{%d}B12139EE8389E33E{%d}6EAD6D9A6EB7FEA3{%d}FCDB78B1D925808B
quod:00F2BDEC	0000005D	C	7001D877EE583B01956640C155660B5DC604CF7C9630BC789F12D2CC83E6A6B3BBA9{%d}1FE6EC419B476F0D{%d}
quod:00F2BE4C	000000AD	C	7001D877EE583B01956640C155660B5DC604E0702B0C0B913F5AE6C75ED15B83FDAE{%d}03C06ED3947354B9{%d}03C06ED3947354B9{%d}03C06ED3947354B9{%d}03C06ED3947354B9{%d}03C06ED3947354B9{%d}
quod:00F2BF0C	000000B5	C	7001D877EE583B01956640C155660B5DC604998B1582AE04B4FA892DDBFC3A6C9F0AEF8CCA2E3D8012DD8C0FA81DC4F13D5ACA14E329201373BC09E33700DD75AB6F6D8134328FA08DDAEDAF3F3275683E8982989ED44FAC9958
quod:00F2BFC4	00000095	C	7001D877EE583B01956640C155660B5DC6044A2352FAA66E4BC69D1FBEBF54271B25775EC4D30FF8F2A5425F4DCFEC4623E16FA38AD29173923CE2D963D22B13A7174E83841836863930
quod:00F2C05C	000000B5	C	7001D877EE583B01956640C155660B5DC604F7D0D3EA4B1081AD712047A4DBFB5B8BE57F1DFE4D371C25E1A6A6CD899BFC10BFAFDF1C29DB6C910B9C840EA591585E5695DEB4DA17FADA7E1D881421853A5C5F1E7077B3D71A86
quod:00F2C114	00000095	C	7001D877EE583B01956640C155660B5DC6044E4EC499A07EAD6F98EE79AF9BD8EF395C2550593A525C83F13F2EF2AD9B9B668945A03C36BF6DA94A554B163A5949B05243C0488A0D6FF1
quod:00F2C1AC	00000075	C	7001D877EE583B01956640C155660B5DC6044E4EC499A07EAD6FD7458C5B7309B467BE63C15248BA4B199A94CDF0393C1E7F0A349DC52456754E
quod:00F2C224	00000085	C	7001D877EE583B01956640C155660B5DC604FA6DAECE4F002B83C0FF78438B0ED82CA2C707F5440ACD44FAEE70B135DB91C3ECE7AB33A06D2A4733CD0603B1B4A58B
quod:00F2C2AC	0000019D	C	7001D877EE583B01956640C155660B5DC6042DFDF4E1E25022B1B871FC40AE574322{%f}29C8E3E7D6206C84{%f}44163BC887021477FB54CE55748A841F3F0E41E152ECC1619C6F8295D930D346{%f}DACA80D3AB0A3E41{%f}1E88844EE8BDC04B76462BB7C6A3EA85{%f}1886F18D7589BFFDC9F8F77FCB74252F{%f}6EAD6D9A6EB7FEA3{%f}CE23EFC86D36C14AED7AF86082C67A2C03C06ED3947354B9{%f}6EAD6D9A6EB7FEA3{%f}892BA70B55A580D16D5A7DD9EE25F28B210692503C31F20D{%s}7EEFE950C9D841AA
quod:00F2C44C	0000009D	C	7001D877EE583B01956640C155660B5DC6049948F22F862108C5DCA91A67936B054554F7507DB607F1093D9EB66850D6A14C54FB21E90B322DD11C006F778F3F8EB7{%f}32FD007A342B03A6{%f}
quod:00F2C4F4	000000E5	C	7001D877EE583B01956640C155660B5DC604C5CD012144BA78BE7A41B2D1E23C7E7B2FE876F8124DB1474C0FBF79D5EEA322FAD11F96DC0DADC511FA703D96E18FAACD0C6F785F2B20ECAAEF4BB91AAC0CD873ED086951E1B621FBFD13115A0BE82BC705B360AED634578C5A2B6FCFAFBDD3
quod:00F2C5DC	000000A5	C	7001D877EE583B01956640C155660B5DC604C443FBD63CA7C756E12B131F5D41AD3F28569C34745D27DDF75F7BEC5C369F7DF5CC5CCEFF5A2DCC36204FC72780CE950EA20DFD40AB4039B8957A2B0F9FC0E4
quod:00F2C684	000000A5	C	7001D877EE583B01956640C155660B5DC604998B1582AE04B4FA6F716567769602D74DA14A970CBA903290BD77DF7143D60593261565B392B8631ED5835E8FFD9B33BB2D496CD9987F457DE235971D900109
quod:00F2C770	0000000E	C	DriveInfo.dat
quod:00F2C781	00000010	C	oftware\\SecuROM
quod:00F2C7B0	00000012	C	\n%02d - %02d = %s
quod:00F2C7C4	0000000E	C	\n%02d %s = %s
quod:00F2C7D4	00000115	C	7001E53A05ED0E7750BEF82A5028A0B51ADF29E8B5254BDB069979BF9BE4CC237F35FE4E2E520184CD8CA7744BE4C177B011{%x}4ACE69C56EB8C64DA88596E35E992C64{%x}0A6BFFC49BAFD896B2A2659DE343FC37219772A6030CE7EA{%x}270FB94DC3C087328320939CF7BC7618B871FC40AE574322{%x}06AF5CF29365FD499A7E4625377CD1D8
quod:00F2C8EC	00000195	C	7001E53A05ED0E7750BEF82A5028A0B51ADF29E8B5254BDB069979BF9BE4CC237F35FE4E2E520184CD8CA7744BE4C177B011{%x}4ACE69C56EB8C64DA88596E35E992C64{%x}0A6BFFC49BAFD896B2A2659DE343FC37219772A6030CE7EA{%x}A7E52AE04646CC488320939CF7BC7618B871FC40AE574322{%x}06AF5CF29365FD49D716EF8764FC9F23F21DA535189DA2DE779875748928F33FF805B1A745E1C4A71971A05058C767FFF828C82C8E396A023317A1F02742673E25AB21A5C5983F94389C4CC7AD9AE424
quod:00F2CA84	000000A1	C	7001546320C5E518DFBB86E00F1C1E20B854B475F03A960CAD4DC5111555A2033A6C{%x}4ACE69C56EB8C64DA88596E35E992C64{%x}0A6BFFC49BAFD896B2A2659DE343FC37219772A6030CE7EA{%x}
quod:00F2CB40	00000045	C	7001F0DA702704487EE8BD3A38E02DD98E936772F8EE6865F94F389C4CC7AD9AE424
quod:00F2CB88	00000065	C	7001A982829F88B87264F89DD35A434C3FA2A9C1C8C09ACA73710AD21D4B24A5FC9C6889FBE4730C42D14322C162180FB45D
quod:00F2CBF0	00000095	C	7001A982829F88B87264F89DD35A434C3FA22D10A26708973274A03D87D6512085222D870D616EB8398354E02767F811DEAD9C7473A3CCE2CD6E98E5F3584DD1EEDE27C5B4888A62FD85
quod:00F2CC88	00000085	C	700171278BB72D1FFDA5F4AF6F5E0970FA308C2E7222D6A0C9073653511F7459C26440517CF6A27A363046DBFC5DF408465E58CCC0E6B6382C882F43DB676040371A
quod:00F2CD10	00000065	C	7001E4F10ED56CBE846CAA3974636DCCD909CD29ED731F38EA3EECE17D28C92283CBDBC3FEC046A9518DCD0E55BF05DA6D3B
quod:00F2CD78	00000045	C	7001902FA30B5ED707055D9C3F2586539EB45BDA7503DC1C209AE443A6E95F7F1D63
quod:00F2CDC0	00000035	C	700171278BB72D1FFDA58448EE98D1FA2715BF9DB82E7593A7FD
quod:00F2CDF8	00000065	C	70010CAA199F85C261EB5B16BA635776DC2E603D3B4C22EE3E69036C726CBB7A477F891F004B0B847D042C5FFF15B7D16ABA
quod:00F2CE60	00000085	C	7001E738250DF50BD0C331408483B0EC87C798E5F3584DD1EEDE6213A837F5375676F56A4A4448BEF2D9B9C4F91E668EEE84D786237E1D1A4C6E2920C54434E08907
quod:00F2CEE8	00000045	C	7001902FA30B5ED707055D9C3F2586539EB483AB3FA3F22A3BADDA8690072A71F2C5
quod:00F2CF30	00000045	C	7001C697DC22CA48358EF692E8CBFF6A6740CAEBB39A697883395C0AB83229251882
quod:00F2CF78	00000085	C	7001D4FFF9F3D662F7445B0812C00B3F40070E0F10E8DF290FBC9521D6039691B20AF5C4F3FABD33AC179D0A0CBCC608D661EA84F72788670B4C5C0AB83229251882
quod:00F2D058	0000005D	C	70014898F584DE2E7FCDCE1DF8A62411E1F2E8E7D7DA7C05060D{%d}B871FC40AE574322{%s}7EEFE950C9D841AA
quod:00F2D0B8	0000005D	C	70018FB3399DC63A9036CE1DF8A62411E1F2E8E7D7DA7C05060D{%d}B871FC40AE574322{%s}7EEFE950C9D841AA
quod:00F2D118	00000065	C	70011FC4FFA262DB04BD9EC543EE9F3D216B0A644944E5DAB0BA07ADA5A915B96E3BBA54A184D72BFDB6D6E6D8A3C3BBA854
quod:00F2D180	00000045	C	70015931E1FDF8B01D3E0888AFD036E8576E1668C28A30EBCC6EDB0A3BCCE973233D
quod:00F2D1C8	00000045	C	700176C9C47A444793070888AFD036E8576E1668C28A30EBCC6EDB0A3BCCE973233D
quod:00F2D210	00000075	C	70017629F0C8D5F5F8EC7442A7A6214CC6F57E6A2DECD049DAF5EEF4FE0F7C2CCCA3C35ADB9801B5EADF3F5A45FA4DE41C726497957BB3D4D019
quod:00F2D288	00000075	C	70017629F0C8D5F5F8EC7442A7A6214CC6F5737BC9BC3D1C9B31E211AA595EEC578B2F5A2366D61A7EA107134083AD1FD0B55AD11F1D534605FF
quod:00F2D318	00000075	C	70017629F0C8D5F5F8EC7442A7A6214CC6F5D97BDBAE78ECF76E9615C71C6048696346B98A3DAFA30ED13B3C2717C4F29C686497957BB3D4D019
quod:00F2D390	00000085	C	70011C5AF3CCE9F2357843C24BDBAD414A5DA49E292E5BB7443B74361B4AA2940A80ADB28F50A18F3FB48970525D3F8E57333EC56EC3EA673130213DF16E7FA72ED7
quod:00F2D418	000000D5	C	700161B1BC8E9AB2E7195E24DE61AA3F5451ED471EBB8B503C59430FC6B2EC42F6CB53CCAFD3EC02D3A636269912FCE3BC256CB38FBEC77193BC9C7FC385FF144E85FB07E7F4444FB956170C3ED4D6D651F50BAC3761633811C37CE8671DACCDE6E8D360CE135AA5C722
quod:00F2D4F0	000000F5	C	700161B1BC8E9AB2E7195E24DE61AA3F5451ED471EBB8B503C594E9BFB6F37EEA715B203BFE435EDB3064DCE09B11BD077E796DC40809556C25EA96DB302F4EEE566D6315BA20B78BDB78C87059F57D9AF61B4A6A9726309EC5333897E5C30BF5136C6B000D112C20C88EF30AE5EFD17A6DBDB0A3BCCE973233D
quod:00F2D5E8	000000B5	C	700161B1BC8E9AB2E7195E24DE61AA3F5451B08A32E29AF7BC7086E577F74CA7F4EE70374264A23663FFA96DB302F4EEE566D6315BA20B78BDB78C87059F57D9AF61B4A6A9726309EC53488A7B1639CDB8EF6561BB26C8C9F285
quod:00F2D6A0	00000085	C	70011C5AF3CCE9F2357843C24BDBAD414A5DA49E292E5BB7443BDEB07EF29F845353755E9166ECB39F137346ADE9D3DCC9F772BBE1EC5DFF1E7F6345EA3ABCC913CB
quod:00F2D728	00000075	C	70011C5AF3CCE9F2357843C24BDBAD414A5DA49E292E5BB7443B74495A993C07EC9B8A4589A1E29C5ACD3640974E8DB47811B3593B86B7D46D68
